,Hora,Consumo,Método de obtención
14503,10,0.217,Real
14504,11,0.185,Real
14505,12,0.353,Real
14506,13,0.399,Real
14507,14,0.74,Real
14508,15,0.525,Real
14509,16,0.419,Real
14510,17,0.394,Real
14511,18,0.709,Real
14512,19,0.448,Real
14513,20,0.877,Real
14514,21,0.496,Real
14515,22,0.57,Real
14516,23,0.175,Real
14517,24,0.128,Real
14518,1,0.108,Real
14519,2,0.104,Real
14520,3,0.107,Real
14521,4,0.092,Real
14522,5,0.093,Real
14523,6,0.099,Real
14524,7,0.105,Real
14525,8,0.105,Real
14526,9,0.286,Real
14527,10,0.196,Real
14528,11,0.191,Real
14529,12,0.229,Real
14530,13,0.179,Real
14531,14,0.261,Real
14532,15,0.282,Real
14533,16,0.293,Real
14534,17,0.236,Real
14535,18,0.368,Real
14536,19,0.368,Real
14537,20,0.37,Real
14538,21,0.498,Real
14539,22,1.038,Real
14540,23,0.211,Real
14541,24,0.145,Real
14542,1,0.122,Real
14543,2,0.101,Real
14544,3,0.145,Real
14545,4,0.122,Real
14546,5,0.09,Real
14547,6,0.112,Real
14548,7,0.093,Real
14549,8,0.102,Real
14550,9,0.107,Real
14551,10,0.238,Real
14552,11,0.27,Real
14553,12,0.293,Real
14554,13,0.272,Real
14555,14,0.228,Real
14556,15,0.405,Real
14557,16,0.817,Real
14558,17,0.234,Real
14559,18,0.28,Real
14560,19,0.315,Real
14561,20,0.329,Real
14562,21,0.464,Real
14563,22,1.177,Real
14564,23,0.187,Real
14565,24,0.12,Real
14566,1,0.112,Real
14567,2,0.089,Real
14568,3,0.1,Real
14569,4,0.11,Real
14570,5,0.1,Real
14571,6,0.101,Real
14572,7,0.097,Real
14573,8,0.11,Real
14574,9,0.098,Real
14575,10,0.304,Real
14576,11,0.204,Real
14577,12,0.632,Real
14578,13,0.289,Real
14579,14,0.718,Real
14580,15,0.507,Real
14581,16,0.389,Real
14582,17,0.286,Real
14583,18,0.294,Real
14584,19,0.289,Real
14585,20,0.278,Real
14586,21,0.295,Real
14587,22,0.263,Real
14588,23,0.811,Real
14589,24,0.119,Real
14590,1,0.099,Real
14591,2,0.099,Real
14592,3,0.113,Real
14593,4,0.094,Real
14594,5,0.128,Real
14595,6,0.106,Real
14596,7,0.102,Real
14597,8,0.335,Real
14598,9,0.208,Real
14599,10,0.292,Real
14600,11,0.337,Real
14601,12,0.368,Real
14602,13,0.342,Real
14603,14,0.388,Real
14604,15,0.907,Real
14605,16,0.474,Real
14606,17,0.512,Real
14607,18,0.409,Real
14608,19,0.359,Real
14609,20,0.332,Real
14610,21,0.367,Real
14611,22,0.417,Real
14612,23,0.644,Real
14613,24,0.195,Real
14614,1,0.1,Real
14615,2,0.104,Real
14616,3,0.096,Real
14617,4,0.147,Real
14618,5,0.106,Real
14619,6,0.091,Real
14620,7,0.11,Real
14621,8,0.282,Real
14622,9,0.208,Real
14623,10,0.288,Real
14624,11,0.334,Real
14625,12,0.315,Real
14626,13,0.368,Real
14627,14,0.384,Real
14628,15,0.448,Real
14629,16,0.408,Real
14630,17,0.5,Real
14631,18,0.367,Real
14632,19,0.381,Real
14633,20,0.429,Real
14634,21,0.372,Real
14635,22,0.397,Real
14636,23,0.485,Real
14637,24,0.529,Real
14638,1,0.141,Real
14639,2,0.551,Real
14640,3,0.092,Real
14641,4,0.11,Real
14642,5,0.092,Real
14643,6,0.119,Real
14644,7,0.093,Real
14645,8,0.28,Real
14646,9,0.227,Real
14647,10,0.242,Real
14648,11,0.517,Real
14649,12,0.425,Real
14650,13,0.397,Real
14651,14,1.025,Real
14652,15,1.089,Real
14653,16,0.505,Real
14654,17,0.621,Real
14655,18,0.659,Real
14656,19,0.457,Real
14657,20,0.325,Real
14658,21,0.289,Real
14659,22,0.284,Real
14660,23,0.635,Real
14661,24,0.152,Real
14662,1,0.107,Real
14663,2,0.113,Real
14664,3,0.12,Real
14665,4,0.124,Real
14666,5,0.111,Real
14667,6,0.095,Real
14668,7,0.103,Real
14669,8,0.097,Real
14670,9,0.258,Real
14671,10,0.407,Real
14672,11,0.359,Real
14673,12,0.242,Real
14674,13,0.335,Real
14675,14,0.386,Real
14676,15,0.325,Real
14677,16,0.304,Real
14678,17,0.34,Real
14679,18,0.303,Real
14680,19,0.306,Real
14681,20,0.262,Real
14682,21,0.094,Real
14683,22,0.095,Real
14684,23,0.105,Real
14685,24,0.095,Real
14686,1,0.13,Real
14687,2,0.117,Real
14688,3,0.092,Real
14689,4,0.104,Real
14690,5,0.101,Real
14691,6,0.095,Real
14692,7,0.099,Real
14693,8,0.146,Real
14694,9,0.17,Real
14695,10,0.23,Real
14696,11,0.294,Real
14697,12,0.321,Real
14698,13,0.253,Real
14699,14,0.379,Real
14700,15,0.311,Real
14701,16,0.316,Real
14702,17,0.333,Real
14703,18,0.293,Real
14704,19,0.315,Real
14705,20,0.297,Real
14706,21,0.133,Real
14707,22,0.103,Real
14708,23,0.09,Real
14709,24,0.11,Real
14710,1,0.107,Real
14711,2,0.102,Real
14712,3,0.108,Real
14713,4,0.099,Real
14714,5,0.102,Real
14715,6,0.102,Real
14716,7,0.094,Real
14717,8,0.104,Real
14718,9,0.262,Real
14719,10,0.183,Real
14720,11,0.221,Real
14721,12,0.248,Real
14722,13,0.229,Real
14723,14,0.232,Real
14724,15,0.731,Real
14725,16,0.299,Real
14726,17,0.415,Real
14727,18,0.518,Real
14728,19,0.443,Real
14729,20,0.446,Real
14730,21,0.311,Real
14731,22,0.302,Real
14732,23,0.232,Real
14733,24,0.485,Real
14734,1,0.137,Real
14735,2,0.533,Real
14736,3,0.102,Real
14737,4,0.109,Real
14738,5,0.106,Real
14739,6,0.098,Real
14740,7,0.103,Real
14741,8,0.108,Real
14742,9,0.177,Real
14743,10,0.245,Real
14744,11,0.321,Real
14745,12,0.185,Real
14746,13,0.267,Real
14747,14,0.344,Real
14748,15,0.295,Real
14749,16,0.323,Real
14750,17,0.329,Real
14751,18,0.32,Real
14752,19,0.298,Real
14753,20,0.309,Real
14754,21,0.299,Real
14755,22,0.31,Real
14756,23,0.31,Real
14757,24,0.317,Real
14758,1,0.153,Real
14759,2,0.102,Real
14760,3,0.101,Real
14761,4,0.096,Real
14762,5,0.108,Real
14763,6,0.143,Real
14764,7,0.095,Real
14765,8,0.101,Real
14766,9,0.101,Real
14767,10,0.267,Real
14768,11,0.156,Real
14769,12,0.161,Real
14770,13,0.174,Real
14771,14,0.194,Real
14772,15,0.951,Real
14773,16,0.367,Real
14774,17,0.306,Real
14775,18,0.325,Real
14776,19,0.321,Real
14777,20,0.306,Real
14778,21,0.32,Real
14779,22,0.389,Real
14780,23,0.376,Real
14781,24,0.139,Real
14782,1,0.109,Real
14783,2,0.104,Real
14784,3,0.106,Real
14785,4,0.098,Real
14786,5,0.1,Real
14787,6,0.105,Real
14788,7,0.097,Real
14789,8,0.107,Real
14790,9,0.277,Real
14791,10,0.222,Real
14792,11,0.276,Real
14793,12,0.238,Real
14794,13,0.235,Real
14795,14,0.313,Real
14796,15,0.94,Real
14797,16,0.357,Real
14798,17,0.2,Real
14799,18,0.176,Real
14800,19,0.164,Real
14801,20,0.401,Real
14802,21,0.466,Real
14803,22,1.112,Real
14804,23,1.629,Real
14805,24,0.183,Real
14806,1,0.548,Real
14807,2,0.107,Real
14808,3,0.115,Real
14809,4,0.11,Real
14810,5,0.112,Real
14811,6,0.114,Real
14812,7,0.102,Real
14813,8,0.289,Real
14814,9,0.224,Real
14815,10,0.198,Real
14816,11,0.271,Real
14817,12,0.333,Real
14818,13,0.402,Real
14819,14,0.387,Real
14820,15,1.061,Real
14821,16,0.531,Real
14822,17,0.425,Real
14823,18,0.4,Real
14824,19,0.39,Real
14825,20,0.314,Real
14826,21,0.32,Real
14827,22,0.301,Real
14828,23,0.267,Real
14829,24,0.179,Real
14830,1,0.13,Real
14831,2,0.121,Real
14832,3,0.096,Real
14833,4,0.101,Real
14834,5,0.108,Real
14835,6,0.114,Real
14836,7,0.094,Real
14837,8,0.184,Real
14838,9,0.125,Real
14839,10,0.31,Real
14840,11,0.253,Real
14841,12,0.212,Real
14842,13,0.217,Real
14843,14,0.179,Real
14844,15,0.309,Real
14845,16,0.241,Real
14846,17,0.172,Real
14847,18,0.244,Real
14848,19,0.419,Real
14849,20,0.49,Real
14850,21,0.357,Real
14851,22,0.604,Real
14852,23,0.745,Real
14853,24,0.13,Real
14854,1,0.158,Real
14855,2,0.121,Real
14856,3,0.093,Real
14857,4,0.098,Real
14858,5,0.106,Real
14859,6,0.109,Real
14860,7,0.127,Real
14861,8,0.113,Real
14862,9,0.241,Real
14863,10,0.284,Real
14864,11,0.208,Real
14865,12,0.251,Real
14866,13,0.281,Real
14867,14,0.241,Real
14868,15,0.345,Real
14869,16,0.454,Real
14870,17,0.459,Real
14871,18,0.499,Real
14872,19,0.435,Real
14873,20,0.486,Real
14874,21,0.226,Real
14875,22,0.253,Real
14876,23,0.415,Real
14877,24,0.137,Real
14878,1,0.103,Real
14879,2,0.095,Real
14880,3,0.107,Real
14881,4,0.091,Real
14882,5,0.111,Real
14883,6,0.103,Real
14884,7,0.136,Real
14885,8,0.115,Real
14886,9,0.091,Real
14887,10,0.287,Real
14888,11,0.257,Real
14889,12,0.226,Real
14890,13,0.291,Real
14891,14,0.319,Real
14892,15,0.282,Real
14893,16,0.281,Real
14894,17,0.291,Real
14895,18,0.285,Real
14896,19,0.318,Real
14897,20,0.307,Real
14898,21,0.311,Real
14899,22,0.167,Real
14900,23,0.108,Real
14901,24,0.152,Real
14902,1,0.107,Real
14903,2,0.112,Real
14904,3,0.102,Real
14905,4,0.109,Real
14906,5,0.096,Real
14907,6,0.15,Real
14908,7,0.109,Real
14909,8,0.152,Real
14910,9,0.651,Real
14911,10,0.22,Real
14912,11,0.686,Real
14913,12,0.141,Real
14914,13,0.161,Real
14915,14,0.202,Real
14916,15,0.302,Real
14917,16,0.324,Real
14918,17,0.305,Real
14919,18,0.323,Real
14920,19,0.307,Real
14921,20,0.316,Real
14922,21,0.3,Real
14923,22,0.299,Real
14924,23,0.141,Real
14925,24,0.163,Real
14926,1,0.131,Real
14927,2,0.094,Real
14928,3,0.116,Real
14929,4,0.097,Real
14930,5,0.103,Real
14931,6,0.103,Real
14932,7,0.099,Real
14933,8,0.291,Real
14934,9,0.214,Real
14935,10,0.162,Real
14936,11,0.228,Real
14937,12,0.221,Real
14938,13,0.196,Real
14939,14,0.173,Real
14940,15,0.761,Real
14941,16,0.457,Real
14942,17,0.425,Real
14943,18,0.524,Real
14944,19,0.488,Real
14945,20,0.499,Real
14946,21,0.483,Real
14947,22,0.468,Real
14948,23,0.313,Real
14949,24,0.189,Real
14950,1,0.097,Real
14951,2,0.114,Real
14952,3,0.097,Real
14953,4,0.109,Real
14954,5,0.112,Real
14955,6,0.097,Real
14956,7,0.107,Real
14957,8,0.185,Real
14958,9,0.145,Real
14959,10,0.295,Real
14960,11,0.226,Real
14961,12,0.213,Real
14962,13,0.177,Real
14963,14,0.229,Real
14964,15,0.387,Real
14965,16,0.185,Real
14966,17,0.34,Real
14967,18,0.356,Real
14968,19,0.262,Real
14969,20,0.181,Real
14970,21,0.151,Real
14971,22,0.29,Real
14972,23,0.853,Real
14973,24,0.604,Real
14974,1,0.13,Real
14975,2,0.551,Real
14976,3,0.099,Real
14977,4,0.109,Real
14978,5,0.091,Real
14979,6,0.111,Real
14980,7,0.095,Real
14981,8,0.252,Real
14982,9,0.194,Real
14983,10,0.274,Real
14984,11,0.276,Real
14985,12,0.18,Real
14986,13,0.194,Real
14987,14,0.777,Real
14988,15,0.558,Real
14989,16,0.207,Real
14990,17,0.277,Real
14991,18,0.302,Real
14992,19,0.185,Real
14993,20,0.239,Real
14994,21,0.247,Real
14995,22,0.344,Real
14996,23,0.213,Real
14997,24,0.126,Real
14998,1,0.114,Real
14999,2,0.1,Real
15000,3,0.113,Real
15001,4,0.096,Real
15002,5,0.117,Real
15003,6,0.095,Real
15004,7,0.109,Real
15005,8,0.219,Real
15006,9,0.269,Real
15007,10,0.214,Real
15008,11,0.388,Real
15009,12,0.334,Real
15010,13,0.588,Real
15011,14,0.45,Real
15012,15,0.314,Real
15013,16,0.32,Real
15014,17,0.288,Real
15015,18,0.329,Real
15016,19,0.333,Real
15017,20,0.36,Real
15018,21,0.248,Real
15019,22,0.115,Real
15020,23,0.142,Real
15021,24,0.268,Real
15022,1,0.119,Real
15023,2,0.135,Real
15024,3,0.1,Real
15025,4,0.106,Real
15026,5,0.101,Real
15027,6,0.103,Real
15028,7,0.098,Real
15029,8,0.1,Real
15030,9,0.216,Real
15031,10,0.212,Real
15032,11,0.145,Real
15033,12,0.171,Real
15034,13,0.246,Real
15035,14,0.25,Real
15036,15,0.94,Real
15037,16,0.487,Real
15038,17,0.459,Real
15039,18,0.143,Real
15040,19,0.216,Real
15041,20,0.372,Real
15042,21,0.302,Real
15043,22,0.36,Real
15044,23,0.901,Real
15045,24,0.56,Real
15046,1,0.567,Real
15047,2,0.232,Real
15048,3,0.56,Real
15049,4,0.111,Real
15050,5,0.099,Real
15051,6,0.11,Real
15052,7,0.094,Real
15053,8,0.122,Real
15054,9,0.119,Real
15055,10,0.279,Real
15056,11,0.204,Real
15057,12,0.443,Real
15058,13,0.447,Real
15059,14,0.332,Real
15060,15,0.328,Real
15061,16,0.325,Real
15062,17,0.33,Real
15063,18,0.296,Real
15064,19,0.337,Real
15065,20,0.306,Real
15066,21,0.332,Real
15067,22,0.304,Real
15068,23,0.172,Real
15069,24,0.134,Real
15070,1,0.246,Real
15071,2,0.13,Real
15072,3,0.1,Real
15073,4,0.126,Real
15074,5,0.099,Real
15075,6,0.104,Real
15076,7,0.105,Real
15077,8,0.097,Real
15078,9,0.108,Real
15079,10,0.104,Real
15080,11,0.217,Real
15081,12,0.345,Real
15082,13,0.238,Real
15083,14,0.306,Real
15084,15,0.379,Real
15085,16,0.285,Real
15086,17,0.232,Real
15087,18,0.482,Real
15088,19,0.521,Real
15089,20,0.455,Real
15090,21,0.871,Real
15091,22,0.753,Real
15092,23,0.527,Real
15093,24,0.16,Real
15094,1,0.087,Real
15095,2,0.107,Real
15096,3,0.095,Real
15097,4,0.109,Real
15098,5,0.1,Real
15099,6,0.091,Real
15100,7,0.099,Real
15101,8,0.278,Real
15102,9,0.231,Real
15103,10,0.21,Real
15104,11,0.24,Real
15105,12,0.207,Real
15106,13,0.374,Real
15107,14,0.41,Real
15108,15,0.933,Real
15109,16,0.551,Real
15110,17,0.374,Real
15111,18,0.395,Real
15112,19,0.382,Real
15113,20,0.401,Real
15114,21,0.3,Real
15115,22,0.372,Real
15116,23,1.293,Real
15117,24,0.244,Real
15118,1,0.47,Real
15119,2,0.343,Real
15120,3,0.329,Real
15121,4,0.107,Real
15122,5,0.096,Real
15123,6,0.104,Real
15124,7,0.106,Real
15125,8,0.112,Real
15126,9,0.25,Real
15127,10,0.234,Real
15128,11,0.216,Real
15129,12,0.244,Real
15130,13,0.201,Real
15131,14,0.827,Real
15132,15,0.228,Real
15133,16,0.357,Real
15134,17,0.548,Real
15135,18,0.535,Real
15136,19,0.398,Real
15137,20,0.371,Real
15138,21,0.335,Real
15139,22,0.515,Real
15140,23,0.313,Real
15141,24,0.114,Real
15142,1,0.114,Real
15143,2,0.109,Real
15144,3,0.162,Real
15145,4,0.099,Real
15146,5,0.103,Real
15147,6,0.111,Real
15148,7,0.085,Real
15149,8,0.29,Real
15150,9,0.189,Real
15151,10,0.208,Real
15152,11,0.194,Real
15153,12,0.288,Real
15154,13,0.219,Real
15155,14,0.276,Real
15156,15,0.645,Real
15157,16,0.228,Real
15158,17,0.469,Real
15159,18,0.422,Real
15160,19,0.316,Real
15161,20,0.317,Real
15162,21,0.184,Real
15163,22,0.822,Real
15164,23,0.877,Real
15165,24,0.118,Real
15166,1,0.108,Real
15167,2,0.114,Real
15168,3,0.094,Real
15169,4,0.103,Real
15170,5,0.1,Real
15171,6,0.1,Real
15172,7,0.115,Real
15173,8,0.344,Real
15174,9,0.115,Real
15175,10,0.114,Real
15176,11,0.106,Real
15177,12,0.173,Real
15178,13,1.031,Real
15179,14,0.776,Real
15180,15,0.198,Real
15181,16,0.235,Real
15182,17,0.275,Real
15183,18,0.421,Real
15184,19,0.407,Real
15185,20,0.411,Real
15186,21,0.431,Real
15187,22,0.609,Real
15188,23,0.581,Real
15189,24,0.237,Real
15190,1,0.476,Real
15191,2,0.391,Real
15192,3,0.287,Real
15193,4,0.103,Real
15194,5,0.092,Real
15195,6,0.107,Real
15196,7,0.087,Real
15197,8,0.3,Real
15198,9,0.237,Real
15199,10,0.231,Real
15200,11,0.412,Real
15201,12,0.422,Real
15202,13,0.513,Real
15203,14,0.437,Real
15204,15,0.528,Real
15205,16,0.43,Real
15206,17,0.412,Real
15207,18,0.491,Real
15208,19,0.414,Real
15209,20,0.336,Real
15210,21,0.307,Real
15211,22,0.461,Real
15212,23,0.477,Real
15213,24,0.298,Real
15214,1,0.217,Real
15215,2,0.214,Real
15216,3,0.218,Real
15217,4,0.23,Real
15218,5,0.218,Real
15219,6,0.228,Real
15220,7,0.142,Real
15221,8,0.149,Real
15222,9,0.11,Real
15223,10,0.284,Real
15224,11,0.27,Real
15225,12,0.175,Real
15226,13,0.133,Real
15227,14,0.306,Real
15228,15,0.332,Real
15229,16,0.34,Real
15230,17,0.351,Real
15231,18,0.312,Real
15232,19,0.326,Real
15233,20,0.323,Real
15234,21,0.329,Real
15235,22,0.191,Real
15236,23,0.099,Real
15237,24,0.101,Real
15238,1,0.154,Real
15239,2,0.106,Real
15240,3,0.096,Real
15241,4,0.093,Real
15242,5,0.099,Real
15243,6,0.089,Real
15244,7,0.106,Real
15245,8,0.095,Real
15246,9,0.101,Real
15247,10,0.348,Real
15248,11,0.293,Real
15249,12,0.833,Real
15250,13,0.576,Real
15251,14,0.334,Real
15252,15,0.338,Real
15253,16,0.356,Real
15254,17,0.37,Real
15255,18,0.35,Real
15256,19,0.314,Real
15257,20,0.318,Real
15258,21,0.104,Real
15259,22,0.09,Real
15260,23,0.09,Real
15261,24,0.128,Real
15262,1,0.132,Real
15263,2,0.116,Real
15264,3,0.109,Real
15265,4,0.095,Real
15266,5,0.11,Real
15267,6,0.1,Real
15268,7,0.105,Real
15269,8,0.094,Real
15270,9,0.092,Real
15271,10,0.278,Real
15272,11,0.297,Real
15273,12,0.267,Real
15274,13,0.231,Real
15275,14,0.321,Real
15276,15,0.738,Real
15277,16,0.494,Real
15278,17,0.468,Real
15279,18,0.335,Real
15280,19,0.33,Real
15281,20,0.333,Real
15282,21,0.291,Real
15283,22,0.185,Real
15284,23,0.128,Real
15285,24,0.119,Real
15286,1,0.12,Real
15287,2,0.154,Real
15288,3,0.098,Real
15289,4,0.094,Real
15290,5,0.093,Real
15291,6,0.096,Real
15292,7,0.107,Real
15293,8,0.657,Real
15294,9,0.22,Real
15295,10,0.781,Real
15296,11,0.449,Real
15297,12,0.447,Real
15298,13,0.437,Real
15299,14,0.472,Real
15300,15,0.623,Real
15301,16,0.524,Real
15302,17,0.502,Real
15303,18,0.335,Real
15304,19,0.346,Real
15305,20,0.318,Real
15306,21,0.345,Real
15307,22,0.324,Real
15308,23,0.231,Real
15309,24,0.179,Real
15310,1,0.095,Real
15311,2,0.1,Real
15312,3,0.095,Real
15313,4,0.09,Real
15314,5,0.102,Real
15315,6,0.089,Real
15316,7,0.102,Real
15317,8,0.205,Real
15318,9,0.267,Real
15319,10,0.209,Real
15320,11,0.407,Real
15321,12,0.179,Real
15322,13,0.186,Real
15323,14,0.19,Real
15324,15,0.778,Real
15325,16,0.49,Real
15326,17,0.282,Real
15327,18,0.297,Real
15328,19,0.288,Real
15329,20,0.294,Real
15330,21,0.256,Real
15331,22,0.863,Real
15332,23,0.178,Real
15333,24,0.121,Real
15334,1,0.108,Real
15335,2,0.087,Real
15336,3,0.109,Real
15337,4,0.089,Real
15338,5,0.102,Real
15339,6,0.096,Real
15340,7,0.094,Real
15341,8,0.11,Real
15342,9,0.387,Real
15343,10,0.199,Real
15344,11,0.206,Real
15345,12,0.211,Real
15346,13,0.204,Real
15347,14,0.431,Real
15348,15,0.218,Real
15349,16,0.614,Real
15350,17,0.594,Real
15351,18,0.318,Real
15352,19,0.184,Real
15353,20,0.207,Real
15354,21,0.315,Real
15355,22,0.279,Real
15356,23,0.327,Real
15357,24,0.142,Real
15358,1,0.176,Real
15359,2,0.104,Real
15360,3,0.107,Real
15361,4,0.097,Real
15362,5,0.094,Real
15363,6,0.104,Real
15364,7,0.094,Real
15365,8,0.097,Real
15366,9,0.32,Real
15367,10,0.25,Real
15368,11,0.274,Real
15369,12,0.221,Real
15370,13,0.226,Real
15371,14,0.222,Real
15372,15,0.33,Real
15373,16,0.596,Real
15374,17,0.348,Real
15375,18,0.263,Real
15376,19,0.205,Real
15377,20,0.293,Real
15378,21,0.339,Real
15379,22,0.316,Real
15380,23,0.179,Real
15381,24,0.128,Real
15382,1,0.107,Real
15383,2,0.093,Real
15384,3,0.104,Real
15385,4,0.16,Real
15386,5,0.093,Real
15387,6,0.1,Real
15388,7,0.103,Real
15389,8,0.532,Real
15390,9,0.37,Real
15391,10,0.399,Real
15392,11,0.329,Real
15393,12,0.31,Real
15394,13,0.339,Real
15395,14,0.318,Real
15396,15,0.328,Real
15397,16,0.319,Real
15398,17,0.33,Real
15399,18,0.319,Real
15400,19,0.331,Real
15401,20,0.31,Real
15402,21,0.231,Real
15403,22,0.085,Real
15404,23,0.372,Real
15405,24,0.504,Real
15406,1,0.172,Real
15407,2,0.523,Real
15408,3,0.092,Real
15409,4,0.098,Real
15410,5,0.097,Real
15411,6,0.1,Real
15412,7,0.1,Real
15413,8,0.096,Real
15414,9,0.136,Real
15415,10,0.291,Real
15416,11,0.221,Real
15417,12,0.201,Real
15418,13,0.239,Real
15419,14,0.287,Real
15420,15,0.341,Real
15421,16,0.325,Real
15422,17,0.354,Real
15423,18,0.311,Real
15424,19,0.338,Real
15425,20,0.327,Real
15426,21,0.317,Real
15427,22,0.327,Real
15428,23,0.263,Real
15429,24,0.109,Real
15430,1,0.098,Real
15431,2,0.1,Real
15432,3,0.098,Real
15433,4,0.093,Real
15434,5,0.103,Real
15435,6,0.093,Real
15436,7,0.098,Real
15437,8,0.279,Real
15438,9,0.149,Real
15439,10,0.193,Real
15440,11,0.388,Real
15441,12,0.26,Real
15442,13,0.305,Real
15443,14,0.352,Real
15444,15,0.233,Real
15445,16,0.722,Real
15446,17,0.32,Real
15447,18,0.309,Real
15448,19,0.163,Real
15449,20,0.217,Real
15450,21,0.294,Real
15451,22,0.23,Real
15452,23,0.295,Real
15453,24,0.132,Real
15454,1,0.114,Real
15455,2,0.104,Real
15456,3,0.097,Real
15457,4,0.095,Real
15458,5,0.096,Real
15459,6,0.099,Real
15460,7,0.095,Real
15461,8,0.096,Real
15462,9,0.322,Real
15463,10,0.221,Real
15464,11,0.406,Real
15465,12,0.415,Real
15466,13,0.482,Real
15467,14,0.498,Real
15468,15,0.468,Real
15469,16,0.478,Real
15470,17,0.51,Real
15471,18,0.425,Real
15472,19,0.403,Real
15473,20,0.229,Real
15474,21,0.395,Real
15475,22,0.333,Real
15476,23,0.205,Real
15477,24,0.116,Real
15478,1,0.103,Real
15479,2,0.087,Real
15480,3,0.104,Real
15481,4,0.088,Real
15482,5,0.102,Real
15483,6,0.084,Real
15484,7,0.104,Real
15485,8,0.377,Real
15486,9,0.238,Real
15487,10,0.184,Real
15488,11,0.33,Real
15489,12,0.489,Real
15490,13,0.55,Real
15491,14,0.571,Real
15492,15,0.7,Real
15493,16,0.902,Real
15494,17,0.495,Real
15495,18,0.732,Real
15496,19,0.354,Real
15497,20,0.334,Real
15498,21,0.319,Real
15499,22,1.132,Real
15500,23,0.378,Real
15501,24,0.168,Real
15502,1,0.105,Real
15503,2,0.102,Real
15504,3,0.1,Real
15505,4,0.088,Real
15506,5,0.105,Real
15507,6,0.089,Real
15508,7,0.114,Real
15509,8,0.232,Real
15510,9,0.155,Real
15511,10,0.31,Real
15512,11,0.415,Real
15513,12,0.382,Real
15514,13,0.431,Real
15515,14,0.47,Real
15516,15,0.445,Real
15517,16,0.547,Real
15518,17,0.456,Real
15519,18,0.437,Real
15520,19,0.401,Real
15521,20,0.471,Real
15522,21,0.513,Real
15523,22,0.521,Real
15524,23,0.516,Real
15525,24,0.126,Real
15526,1,0.124,Real
15527,2,0.091,Real
15528,3,0.099,Real
15529,4,0.084,Real
15530,5,0.112,Real
15531,6,0.092,Real
15532,7,0.109,Real
15533,8,0.099,Real
15534,9,0.093,Real
15535,10,0.285,Real
15536,11,0.166,Real
15537,12,0.293,Real
15538,13,0.324,Real
15539,14,0.315,Real
15540,15,0.345,Real
15541,16,0.311,Real
15542,17,0.323,Real
15543,18,0.307,Real
15544,19,0.312,Real
15545,20,0.305,Real
15546,21,0.321,Real
15547,22,0.297,Real
15548,23,0.31,Real
15549,24,0.288,Real
15550,1,0.485,Real
15551,2,0.454,Real
15552,3,0.464,Real
15553,4,0.482,Real
15554,5,0.338,Real
15555,6,0.091,Real
15556,7,0.101,Real
15557,8,0.104,Real
15558,9,0.098,Real
15559,10,0.303,Real
15560,11,0.275,Real
15561,12,0.253,Real
15562,13,0.27,Real
15563,14,0.38,Real
15564,15,0.934,Real
15565,16,0.702,Real
15566,17,0.483,Real
15567,18,0.458,Real
15568,19,0.466,Real
15569,20,0.401,Real
15570,21,0.355,Real
15571,22,0.466,Real
15572,23,0.296,Real
15573,24,0.245,Real
15574,1,0.255,Real
15575,2,0.234,Real
15576,3,0.201,Real
15577,4,0.101,Real
15578,5,0.096,Real
15579,6,0.09,Real
15580,7,0.156,Real
15581,8,0.11,Real
15582,9,0.104,Real
15583,10,0.108,Real
15584,11,0.408,Real
15585,12,0.288,Real
15586,13,0.337,Real
15587,14,0.305,Real
15588,15,0.337,Real
15589,16,0.301,Real
15590,17,0.346,Real
15591,18,0.301,Real
15592,19,0.348,Real
15593,20,0.326,Real
15594,21,0.322,Real
15595,22,0.311,Real
15596,23,0.295,Real
15597,24,0.268,Real
15598,1,0.111,Real
15599,2,0.099,Real
15600,3,0.101,Real
15601,4,0.089,Real
15602,5,0.112,Real
15603,6,0.094,Real
15604,7,0.107,Real
15605,8,0.28,Real
15606,9,0.193,Real
15607,10,0.217,Real
15608,11,0.225,Real
15609,12,0.207,Real
15610,13,0.182,Real
15611,14,0.262,Real
15612,15,0.28,Real
15613,16,0.598,Real
15614,17,0.631,Real
15615,18,0.435,Real
15616,19,0.223,Real
15617,20,0.091,Real
15618,21,0.118,Real
15619,22,0.103,Real
15620,23,0.134,Real
15621,24,0.181,Real
15622,1,0.108,Real
15623,2,0.103,Real
15624,3,0.098,Real
15625,4,0.106,Real
15626,5,0.099,Real
15627,6,0.095,Real
15628,7,0.096,Real
15629,8,0.306,Real
15630,9,0.295,Real
15631,10,0.478,Real
15632,11,0.472,Real
15633,12,0.465,Real
15634,13,0.437,Real
15635,14,1.291,Real
15636,15,1.139,Real
15637,16,0.615,Real
15638,17,0.639,Real
15639,18,0.561,Real
15640,19,0.445,Real
15641,20,0.327,Real
15642,21,0.68,Real
15643,22,0.416,Real
15644,23,0.145,Real
15645,24,0.15,Real
